url,name,street_address,city,state,zip,id,grades,type,students,rating,probation_status,asian,black,hispanic,white,other,low_income,diverse_learners,limited_english,mobility_rate,chronic_truancy
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610105,ORIOLE PARK,5424 N OKETO Ave,Chicago,IL,60656,610105,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,735,Level 1+,Good Standing,0.08,0.02,0.21,0.67,0.02,0.23,0.11,0.1,0.08,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610329,OROZCO,1940 W 18TH St,Chicago,IL,60608,610329,"6, 7, 8",Neighborhood,566,Level 1,Good Standing,0,0.01,0.97,0.01,0,0.94,0.13,0.33,0.06,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610389,ORR HS,730 N PULASKI Rd,Chicago,IL,60624,610389,"9, 10, 11, 12",Neighborhood,377,Level 3,Intensive Support,0,0.83,0.17,0,0,0.97,0.24,0.05,0.67,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609950,ORTIZ DE DOMINGUEZ,3000 S LAWNDALE Ave,Chicago,IL,60623,609950,"K, 1, 2",Neighborhood,584,Inability to Rate,Good Standing,0,0,0.99,0,0,0.96,0.1,0.64,0.15,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610107,OTIS,525 N ARMOUR St,Chicago,IL,60642,610107,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,495,Level 1,Good Standing,0,0.25,0.7,0.03,0.02,0.92,0.28,0.32,0.09,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610108,OTOOLE,6550 S SEELEY Ave,Chicago,IL,60636,,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,388,Level 1,Provisional Support,0,0.91,0.07,0,0.02,0.99,0.15,0.04,0.32,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610109,OWEN,8247 S CHRISTIANA Ave,Chicago,IL,60652,,"K, 1, 2, 3, 4, 5, 6, 7, 8",Magnet,263,Level 1,Good Standing,0,0.92,0.07,0.01,0.01,0.58,0.11,0.02,0.07,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609943,OWENS,12302 S STATE St,Chicago,IL,60628,609943,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,443,Level 2,Intensive Support,0,0.98,0.02,0,0.01,0.97,0.15,0,0.38,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610111,PALMER,5051 N KENNETH Ave,Chicago,IL,60630,610111,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,838,Level 1+,Good Standing,0.14,0.01,0.49,0.3,0.06,0.83,0.13,0.34,0.14,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610115,PARK MANOR,7037 S RHODES Ave,Chicago,IL,60637,610115,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,330,Level 1+,Good Standing,0,0.99,0,0,0,0.99,0.09,0,0.41,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610112,PARKER,6800 S STEWART Ave,Chicago,IL,60621,610112,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,552,Level 2,Intensive Support,0,0.99,0.01,0,0,0.98,0.09,0,0.23,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610116,PARKSIDE,6938 S EAST END Ave,Chicago,IL,60649,610116,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,250,Level 1+,Provisional Support,0,0.98,0.01,0,0,0.97,0.13,0,0.36,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610117,PASTEUR,5825 S KOSTNER Ave,Chicago,IL,60629,610117,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,753,Level 2+,Good Standing,0,0.01,0.96,0.03,0.01,0.93,0.08,0.42,0.12,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610557,PATHWAYS - ASHBURN HS,3284 W 87TH St,Chicago,IL,60652,610557,"9, 10, 11, 12",Citywide-Option,255,Level 2,Not Applicable,0,0.22,0.67,0.09,0.03,0.89,0.1,0.08,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610568,PATHWAYS - AVONDALE HS,3100 W BELMONT Ave,Chicago,IL,60618,610568,"9, 10, 11, 12",Citywide-Option,272,Level 2+,Not Applicable,0.02,0.06,0.82,0.08,0.02,0.87,0.13,0.1,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400173,PATHWAYS - BRIGHTON PARK HS,3124 W 47TH St,Chicago,IL,60632,400173,"9, 10, 11, 12",Citywide-Option,345,Level 2,Not Applicable,0.01,0.04,0.9,0.04,0.01,0.91,0.1,0.09,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609680,PAYTON HS,1034 N WELLS St,Chicago,IL,60610,,"9, 10, 11, 12",Selective enrollment,973,Level 1+,Good Standing,0.17,0.13,0.22,0.43,0.06,0.31,0.05,0.01,0.02,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610386,PEACE AND EDUCATION HS,4946 S PAULINA St,Chicago,IL,60609,610386,"9, 10, 11, 12",Citywide-Option,115,Level 1+,Good Standing,0,0.31,0.67,0.02,0,0.98,0.18,0.1,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610120,PECK,3826 W 58TH St,Chicago,IL,60629,610120,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,1005,Level 1+,Good Standing,0,0,0.98,0.01,0,0.94,0.1,0.56,0.06,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610122,PEIRCE,1423 W BRYN MAWR Ave,Chicago,IL,60660,610122,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,1036,Level 1+,Good Standing,0.07,0.11,0.52,0.25,0.05,0.64,0.1,0.18,0.07,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610123,PENN,1616 S AVERS Ave,Chicago,IL,60623,610123,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,372,Level 1+,Good Standing,0,0.91,0.09,0,0,0.97,0.27,0.05,0.34,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609872,PEREZ,1241 W 19TH St,Chicago,IL,60608,609872,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,328,Level 1,Good Standing,0.01,0.03,0.96,0.01,0,0.96,0.14,0.3,0.12,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610126,PERSHING,3200 S CALUMET Ave,Chicago,IL,60616,610126,"K, 1, 2, 3, 4, 5, 6, 7, 8",Magnet,627,Level 2+,Good Standing,0.01,0.95,0.03,0.01,0.01,0.76,0.11,0.04,0.11,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400064,PERSPECTIVES - JOSLIN HS,1930 S ARCHER Ave,Chicago,IL,60616,,"6, 7, 8, 9, 10, 11, 12",Charter,391,Level 1,Not Applicable,0.01,0.83,0.13,0.01,0.02,0.84,0.19,0.03,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400061,PERSPECTIVES - LEADERSHIP HS,8131 S MAY St,Chicago,IL,60620,,"6, 7, 8, 9, 10, 11, 12",Charter,481,Level 1,Not Applicable,0,0.97,0.01,0,0.02,0.96,0.19,0,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400066,PERSPECTIVES - MATH & SCI HS,3663 S WABASH Ave,Chicago,IL,60653,,"6, 7, 8, 9, 10, 11, 12",Charter,456,Level 1,Not Applicable,0,0.97,0.03,0,0,0.91,0.19,0.01,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400062,PERSPECTIVES - TECH HS,8131 S MAY St,Chicago,IL,60620,,"9, 10, 11, 12",Charter,372,Level 1+,Not Applicable,0,0.98,0.01,0,0.01,0.91,0.2,0,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610127,PETERSON,5510 N CHRISTIANA Ave,Chicago,IL,60625,610127,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,868,Level 1+,Good Standing,0.28,0.05,0.38,0.26,0.04,0.73,0.13,0.34,0.14,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609727,PHILLIPS HS,244 E PERSHING Rd,Chicago,IL,60653,609727,"10, 11, 12",Neighborhood,544,Level 2,Intensive Support,0,0.98,0.01,0,0,0.96,0.23,0.01,0.87,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610304,PHOENIX MILITARY HS,145 S CAMPBELL Ave,Chicago,IL,60612,,"9, 10, 11, 12",Military academy,517,Level 1+,Good Standing,0.01,0.2,0.78,0,0.01,0.94,0.07,0.03,0.07,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610106,PICCOLO,1040 N KEELER Ave,Chicago,IL,60651,610106,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,599,Level 1+,Intensive Support,0,0.53,0.45,0.01,0.02,1,0.14,0.26,0.22,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610129,PICKARD,2301 W 21ST Pl,Chicago,IL,60608,610129,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,475,Level 1+,Good Standing,0,0.03,0.95,0.02,0,0.98,0.16,0.4,0.17,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610013,PILSEN,1420 W 17TH St,Chicago,IL,60608,610013,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,355,Level 2,Provisional Support,0.01,0.1,0.86,0.02,0.01,0.66,0.28,0.39,0.13,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610130,PIRIE,650 E 85TH St,Chicago,IL,60619,610130,"K, 1, 2, 3, 4, 5, 6",Neighborhood,288,Level 2+,Good Standing,0,0.98,0.01,0,0.01,0.92,0.12,0.01,0.23,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610131,PLAMONDON,2642 W 15TH Pl,Chicago,IL,60608,610131,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,146,Level 2,Provisional Support,0,0.32,0.66,0.01,0.02,0.96,0.14,0.22,0.26,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400068,PLATO,5545 W HARRISON St,Chicago,IL,60644,,"K, 1, 2, 3, 4, 5, 6, 7, 8",Contract,434,Level 2,Intensive Support,0,0.98,0.02,0,0,0.96,0.1,0,0.09,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610132,POE,10538 S LANGLEY Ave,Chicago,IL,60628,,"K, 1, 2, 3, 4, 5, 6",Classical,211,Level 1+,Good Standing,0.01,0.92,0.05,0.01,0.01,0.4,0.02,0,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400069,POLARIS,620 N SAWYER Ave,Chicago,IL,60624,,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,447,Level 1,Not Applicable,0,0.9,0.09,0,0.01,0.95,0.15,0.01,0.17,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610135,PORTAGE PARK,5330 W BERTEAU Ave,Chicago,IL,60641,610135,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,937,Level 1,Good Standing,0.02,0.02,0.65,0.27,0.04,0.77,0.13,0.16,0.16,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610281,POWELL,7511 S SOUTH SHORE Dr,Chicago,IL,60649,610281,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,576,Level 2,Provisional Support,0,0.97,0.03,0,0,0.97,0.11,0.05,0.42,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610136,PRESCOTT,1632 W WRIGHTWOOD Ave,Chicago,IL,60614,610136,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,377,Level 1+,Good Standing,0.06,0.13,0.4,0.36,0.06,0.4,0.13,0.14,0.1,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610533,PRIETO,2231 N CENTRAL Ave,Chicago,IL,60639,610533,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,1027,Level 1,Good Standing,0,0.03,0.96,0.01,0,0.94,0.19,0.39,0.11,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610229,PRITZKER,2009 W SCHILLER St,Chicago,IL,60622,610229,"K, 1, 2, 3, 4, 5, 6, 7, 8",Regional gifted center,743,Level 1,Good Standing,0.05,0.3,0.33,0.26,0.06,0.46,0.09,0.06,0.12,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400109,PROLOGUE - JOHNSTON HS,1551 W 95TH St,Chicago,IL,60643-132,400109,"9, 10, 11, 12",Charter,6,Inability to Rate,Not Applicable,0,1,0,0,0,1,0,0,1.42,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609679,PROSSER HS,2148 N LONG Ave,Chicago,IL,60639,609679,"9, 10, 11, 12",Career academy,1368,Level 1+,Good Standing,0,0.19,0.77,0.03,0.01,0.92,0.13,0.06,0.04,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400071,PROVIDENCE ENGLEWOOD,6515 S ASHLAND Ave,Chicago,IL,60636,,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,489,Level 2+,Not Applicable,0,0.96,0.03,0,0.01,0.9,0.12,0.02,0.05,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610137,PRUSSING,4650 N MENARD Ave,Chicago,IL,60630,610137,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,697,Level 1,Good Standing,0.07,0.03,0.41,0.47,0.03,0.64,0.12,0.28,0.17,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610138,PULASKI,2230 W MCLEAN Ave,Chicago,IL,60647,610138,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,912,Level 1+,Good Standing,0.02,0.02,0.77,0.17,0.02,0.74,0.08,0.17,0.06,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610139,PULLMAN,11311 S FORRESTVILLE Ave,Chicago,IL,60628,610139,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,359,Level 1+,Good Standing,0,0.87,0.12,0.01,0.01,0.95,0.13,0.03,0.35,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610334,RABY HS,3545 W FULTON Blvd,Chicago,IL,60624,610334,"9, 10, 11, 12",Small,396,Level 2,Intensive Support,0,0.93,0.06,0,0,0.99,0.27,0.03,0.13,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609941,RANDOLPH,7316 S HOYNE Ave,Chicago,IL,60636,609941,"K, 1, 2, 3, 4, 5, 6, 7, 8",Magnet,519,Level 2+,Provisional Support,0,0.91,0.09,0,0,0.98,0.14,0.03,0.49,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610141,RAVENSWOOD,4332 N PAULINA St,Chicago,IL,60613,610141,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,547,Level 1+,Good Standing,0.04,0.1,0.38,0.41,0.07,0.42,0.11,0.09,0.11,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610142,RAY,5631 S KIMBARK Ave,Chicago,IL,60637,610142,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,717,Level 1+,Good Standing,0.07,0.62,0.08,0.17,0.06,0.52,0.11,0.11,0.18,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610143,REAVIS,834 E 50TH St,Chicago,IL,60615,610143,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,257,Level 2+,Provisional Support,0,0.97,0.02,0,0.01,0.98,0.18,0.02,0.41,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610144,REILLY,3650 W SCHOOL St,Chicago,IL,60618,610144,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,988,Level 1,Good Standing,0.01,0.01,0.94,0.03,0.01,0.93,0.13,0.44,0.12,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610145,REINBERG,3425 N MAJOR Ave,Chicago,IL,60634,610145,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,841,Level 2+,Good Standing,0.04,0.02,0.72,0.19,0.03,0.83,0.2,0.36,0.17,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610146,REVERE,1010 E 72ND St,Chicago,IL,60619,610146,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,234,Level 2+,Intensive Support,0,0.98,0.01,0,0.01,0.97,0.11,0,0.35,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609682,RICHARDS HS,5009 S LAFLIN St,Chicago,IL,60609,609682,"9, 10, 11, 12",Neighborhood,236,Level 2,Intensive Support,0,0.43,0.56,0,0.01,0.84,0.26,0.25,0.42,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610588,RICHARDSON,6018 S KARLOV,Chicago,IL,60629-492,610588,"5, 6, 7, 8",Neighborhood,1144,Inability to Rate,Not Applicable,0.01,0.01,0.94,0.04,0.01,0.93,0.13,0.16,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610390,RICKOVER MILITARY HS,5900 N GLENWOOD Ave,Chicago,IL,60660,,"9, 10, 11, 12",Military academy,561,Level 1,Good Standing,0.05,0.11,0.74,0.08,0.02,0.87,0.08,0.04,0.03,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609707,ROBESON HS,6835 S NORMAL Blvd,Chicago,IL,60621,609707,"9, 10, 11, 12",Neighborhood,153,Level 3,Intensive Support,0,0.97,0.02,0,0.01,0.99,0.39,0,0.72,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610256,ROBINSON,4225 S LAKE PARK Ave,Chicago,IL,60653,610256,"K, 1, 2, 3",Neighborhood,137,Level 2,Intensive Support,0,1,0,0,0,0.95,0.1,0.01,0.29,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610147,ROGERS,7345 N WASHTENAW Ave,Chicago,IL,60645,610147,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,793,Level 1+,Good Standing,0.25,0.17,0.39,0.16,0.04,0.75,0.14,0.38,0.14,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609728,ROOSEVELT HS,3436 W WILSON Ave,Chicago,IL,60625,609728,"9, 10, 11, 12",Neighborhood,1145,Level 2,Intensive Support,0.07,0.14,0.7,0.05,0.03,0.95,0.2,0.28,0.24,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400096,ROWE,1424 N CLEAVER St,Chicago,IL,60642,,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,924,Level 1,Not Applicable,0,0.17,0.81,0.02,0.01,0.83,0.12,0.24,0.03,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610308,RUDOLPH,110 N PAULINA St,Chicago,IL,60612,,"PK, K, 1, 2, 3, 4, 5",Special Education,104,Inability to Rate,Good Standing,0.03,0.41,0.48,0.06,0.02,0.86,0.91,0.43,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610152,RUGGLES,7831 S PRAIRIE Ave,Chicago,IL,60619,610152,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,411,Level 1,Good Standing,0,0.98,0.02,0,0,0.98,0.11,0,0.23,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610125,RUIZ,2410 S LEAVITT St,Chicago,IL,60608,610125,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,769,Level 2+,Good Standing,0,0.01,0.96,0.02,0.01,0.93,0.12,0.3,0.11,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610153,RYDER,8716 S WALLACE St,Chicago,IL,60620,610153,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,418,Level 1,Good Standing,0,1,0,0,0,0.97,0.28,0.01,0.33,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610342,SABIN,2216 W HIRSCH St,Chicago,IL,60622,,"K, 1, 2, 3, 4, 5, 6, 7, 8",Magnet,580,Level 1+,Good Standing,0.01,0.22,0.73,0.02,0.02,0.87,0.12,0.17,0.09,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610250,SALAZAR,160 W WENDELL St,Chicago,IL,60610,,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Small,354,Level 1+,Good Standing,0.01,0.32,0.66,0.01,0,0.85,0.2,0.35,0.12,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610226,SANDOVAL,5534 S SAINT LOUIS Ave,Chicago,IL,60629,610226,"K, 1, 2, 3, 4, 5",Neighborhood,1016,Level 1,Good Standing,0,0.01,0.97,0.01,0.01,0.97,0.08,0.51,0.09,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610017,SAUCEDO,2850 W 24TH Blvd,Chicago,IL,60623,,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Magnet,1077,Level 2+,Good Standing,0,0.02,0.97,0,0.01,0.96,0.11,0.34,0.04,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610155,SAUGANASH,6040 N KILPATRICK Ave,Chicago,IL,60646,610155,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,588,Level 1+,Good Standing,0.21,0.03,0.23,0.51,0.03,0.28,0.1,0.17,0.08,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610157,SAWYER,5248 S SAWYER Ave,Chicago,IL,60632,610157,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,1651,Level 1,Good Standing,0,0.01,0.98,0.01,0,0.95,0.08,0.33,0.09,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610158,SAYRE,1850 N NEWLAND Ave,Chicago,IL,60707,610158,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,453,Level 2,Provisional Support,0.02,0.4,0.42,0.1,0.06,0.72,0.13,0.13,0.11,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610159,SCAMMON,4201 W HENDERSON St,Chicago,IL,60641,610159,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,809,Level 2+,Good Standing,0.01,0.02,0.87,0.06,0.04,0.96,0.11,0.38,0.16,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610178,SCHMID,9755 S GREENWOOD Ave,Chicago,IL,60628,610178,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,205,Level 2+,Intensive Support,0,0.97,0.02,0,0.01,0.98,0.19,0,0.16,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610165,SCHUBERT,2727 N LONG Ave,Chicago,IL,60639,610165,"K, 1, 2, 3, 4, 5",Neighborhood,860,Level 1,Good Standing,0.01,0.02,0.94,0.02,0.01,0.94,0.11,0.54,0.14,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609729,SCHURZ HS,3601 N MILWAUKEE Ave,Chicago,IL,60641,609729,"9, 10, 11, 12",Neighborhood,1752,Level 2+,Provisional Support,0.02,0.11,0.79,0.06,0.02,0.91,0.18,0.18,0.2,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=609730,SENN HS,5900 N GLENWOOD Ave,Chicago,IL,60660,609730,"9, 10, 11, 12",Neighborhood,1391,Level 1,Good Standing,0.17,0.26,0.43,0.11,0.03,0.81,0.13,0.17,0.16,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610167,SEWARD,4600 S HERMITAGE Ave,Chicago,IL,60609,610167,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,723,Level 2+,Good Standing,0,0,0.98,0.02,0,1,0.09,0.43,0.11,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=400072,SHABAZZ - SHABAZZ,7823 S ELLIS Ave,Chicago,IL,60619,,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,198,Level 1,Not Applicable,0,0.97,0.01,0,0.02,0.94,0.11,0.01,,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610081,SHERIDAN,533 W 27TH St,Chicago,IL,60616,,"K, 1, 2, 3, 4, 5, 6, 7, 8",Magnet,559,Level 1+,Good Standing,0.36,0.17,0.22,0.22,0.04,0.48,0.06,0.09,0.02,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610172,SHERMAN,1000 W 52ND St,Chicago,IL,60609,610172,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,278,Level 1+,Good Standing,0,0.92,0.07,0,0,0.99,0.13,0.02,0.35,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610173,SHERWOOD,245 W 57TH St,Chicago,IL,60621,610173,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,332,Level 1,Good Standing,0,0.96,0.05,0,0,0.99,0.21,0.01,0.32,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610174,SHIELDS,4250 S ROCKWELL St,Chicago,IL,60632,610174,"K, 1, 2, 3, 4",Neighborhood,938,Level 1+,Good Standing,0,0,0.97,0.02,0,0.99,0.1,0.42,0.13,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610559,SHIELDS MIDDLE,2611 W 48TH St,Chicago,IL,60632,610559,"5, 6, 7, 8",Neighborhood,653,Level 1,Good Standing,0,0.02,0.96,0.01,0.01,0.98,0.19,0.16,0.08,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610175,SHOESMITH,1330 E 50TH St,Chicago,IL,60615,610175,"K, 1, 2, 3, 4, 5, 6",Neighborhood,356,Level 1,Good Standing,0.01,0.91,0.04,0.03,0.01,0.77,0.09,0.06,0.18,
http://schoolinfo.cps.edu/schoolprofile/SchoolDetails.aspx?SchoolId=610176,SHOOP,11140 S BISHOP St,Chicago,IL,60643,610176,"K, 1, 2, 3, 4, 5, 6, 7, 8",Neighborhood,465,Level 1,Good Standing,0,0.97,0.02,0,0.01,0.96,0.14,0,0.31,
